materials,RL,RL_z_xy,zin/z0,a,b,r,theta,a_1,b_1,r_1,tehta_1,z_xy,z,r1,RL_r,RL_r1,theta_eu1,theta_eu2,theta1,d,f,e1,e2,u1,u2,tane,tanu,ac,C0,dm,e12,u12,sqrt_eu1,sqrt_eu2,tanh_eu,z1,z2,e_c,u_c,sqrt_eu1_c,sqrt_eu2_c,tanh_eu_c,zin/z0_c,z1_c,z2_c,z_c
sample967,-1.7797071360018935,-1.7797071360018935,0.10213904661774087,0.10209224317899404,0.003091719046450887,0.10213904661774087,0.030274331683650225,-0.8147158487735771,0.005090854770346408,0.8147317540424841,3.135344108748633,0.8147317540424842,0.8147317540424842,0.11904212568083866,-1.7805460740579417,-2.0778258759807247,-0.10892892166185125,0.7863939592361754,2.30192949840525,1,8.683,137.875,66.204,2.055,0.724,0.4801740707162284,0.35231143552311434,1272.1480059304938,1.9744453281791748e-11,0.5128060736826761,152.94602067723108,2.1788072425067804,0.11935491671774595,18.254859560241567,0.8557590204623268,0.8979130795828698,1.1020965797977822,(137.875-66.204j),(2.055-0.724j),(0.11917793460453084+0.006497387790353957j),(16.861810794872284-6.994228640963308j),(0.855508653692514-0.020698902383052557j),(0.10209224317899404+0.003091719046450887j),(-0.897907756821006+0.003091719046450887j),(1.1020922431789941+0.003091719046450887j),(-0.8147158487735772+0.005090854770346409j)
sample968,-1.8378923465878212,-1.837892346587822,0.10543536584190996,0.10540528792994182,0.0025182626200330274,0.10543536584190996,0.023886692019805478,-0.8092817558344064,0.004121788329199917,0.8092922521966033,3.136499553862592,0.8092922521966033,0.8092922521966034,0.12058480248768567,-1.8384325999049977,-2.105015233129047,-0.06741176767560031,0.8154850873103043,2.3517792034725042,1,8.725,138.567,65.48,2.084,0.818,0.472551184625488,0.39251439539347405,1342.450986468346,2.158700731970555e-11,0.5055073062727349,153.2594006545765,2.2387898516832703,0.12086292583275857,18.523379574487112,0.8723549021790507,0.8945982564874211,1.1054081563974916,(138.567-65.48j),(2.084-0.818j),(0.12079427695682626+0.004073020418860085j),(17.004801952103506-7.345223034752798j),(0.8723128478015392-0.008565682470755164j),(0.10540528792994182+0.0025182626200330274j),(-0.8945947120700581+0.0025182626200330274j),(1.1054052879299419+0.0025182626200330274j),(-0.8092817558344065+0.004121788329199918j)
sample969,-1.9225643710223026,-1.9225643710223026,0.11022365071306503,0.11022209851310129,-0.000584958018968526,0.11022365071306503,-0.005307034933488896,-0.8014408535604481,-0.0009491499713426531,0.8014414156015196,-3.140408349690916,0.8014414156015196,0.8014414156015196,0.12334471193642668,-1.922592338516779,-2.1536837676695137,0.0017394059992701383,0.8590297682494796,2.4298994712491147,1,8.767,137.699,62.926,2.102,0.965,0.4569822584042004,0.45908658420551857,1431.062786937594,2.4912131254981813e-11,0.5025032577138526,151.39582582422807,2.312926501210101,0.12360156380710427,18.71276082574257,0.8917658265641594,0.8897780937685043,1.1102222526155374,(137.699-62.926j),(2.102-0.965j),(0.12360151706202739-0.00010749663725117581j),(17.013040964528443-7.792551242097984j),(0.8917570471820401-0.003957047994046652j),(0.11022209851310129-0.000584958018968526j),(-0.8897779014868987-0.000584958018968526j),(1.1102220985131013-0.000584958018968526j),(-0.801440853560448-0.0009491499713426531j)
sample970,-1.9696449814309493,-1.969644981430951,0.1129829447391398,0.1129006325948563,-0.004311955659418217,0.11298294473913979,-0.03817393070213618,-0.7970786591957207,-0.006962817045823022,0.7971090701820307,-3.132857455540772,0.7971090701820307,0.7971090701820308,0.12422373652481886,-1.9711307782835692,-2.1691916092911896,0.07228437175128893,0.9011154825800725,2.507257668455717,1,8.809,138.723,61.023,2.075,1.098,0.43989100581734825,0.5291566265060241,1515.6638230215267,2.894939739921105e-11,0.5014893801537539,151.5515663330472,2.3476006900663497,0.12446060266529402,18.862199280680336,0.9077807942404028,0.8871098469818802,1.1129089859425343,(138.723-61.023j),(2.075-1.098j),(0.1243793227095273-0.004497298981328607j),(16.97983410849614-8.213878216290334j),(0.9077789205873704-0.0018443776633580425j),(0.1129006325948563-0.004311955659418217j),(-0.8870993674051437-0.004311955659418217j),(1.1129006325948563-0.004311955659418217j),(-0.7970786591957209-0.006962817045823023j)
sample971,-1.9753242581136194,-1.9753242581136181,0.1133678008776201,0.11322496494140617,-0.005689076361331881,0.1133678008776201,-0.05020355699585442,-0.7965351398199985,-0.0091810962906226,0.7965880500592274,-3.1300668723932006,0.7965880500592274,0.7965880500592273,0.12354570760983431,-1.9779031594235859,-2.157229451843771,0.09858320255897096,0.9248028636320711,2.5440944649115567,1,8.83,140.295,61.496,2.046,1.149,0.43833351152927763,0.56158357771261,1564.3628226331407,3.1084799205621224e-11,0.5009991882744361,153.18108578084957,2.3465542823467773,0.12376924187678673,18.959106856958783,0.9159610187358073,0.8867932839128944,1.1132395017060075,(140.295-61.496j),(2.046-1.149j),(0.12361891360852567-0.006098313947510651j),(16.96809357019199-8.457631666535901j),(0.9159606378502846-0.0008353157712236719j),(0.11322496494140617-0.005689076361331881j),(-0.8867750350585938-0.005689076361331881j),(1.113224964941406-0.005689076361331881j),(-0.7965351398199985-0.0091810962906226j)
sample972,-1.9748232543005726,-1.9748232543005688,0.11360846345538972,0.11320331886838493,-0.009586008860698337,0.11360846345538972,-0.08447803878451793,-0.7964837795600054,-0.015469868924276101,0.7966339987388974,-3.12217239109415,0.7966339987388976,0.7966339987388973,0.12173994360700113,-1.982138445227425,-2.125381069088169,0.16548193244182036,0.9807529357578995,2.6334939019788095,1,8.872,143.802,62.097,1.957,1.263,0.43182292318604754,0.6453755748594787,1671.7787246142784,3.717065089571635e-11,0.5035843535962726,156.6366898686256,2.3291668038163347,0.12194206563462359,19.100601516750125,0.9316593323570231,0.8868484905731783,1.1132445915904845,(143.802-62.097j),(1.957-1.263j),(0.12152489191039624-0.010078095921619257j),(16.84970298405401-8.995581562680568j),(0.931657926753117-0.0016183590509877474j),(0.11320331886838493-0.009586008860698337j),(-0.886796681131615-0.009586008860698337j),(1.113203318868385-0.009586008860698337j),(-0.7964837795600053-0.015469868924276101j)
sample973,-1.9493608649262584,-1.9493608649262573,0.11264553809575883,0.11176787786249505,-0.014034198623271854,0.11264553809575885,-0.12491183638272216,-0.7986500548511403,-0.022704930252231803,0.7989727304304497,-3.1131711738043726,0.7989727304304498,0.7989727304304497,0.11915648402761414,-1.9651938650798328,-2.0798410687342535,0.24231915813975635,1.0357693720709833,2.726928951140861,1,8.914,148.208,62.09,1.837,1.365,0.41893824894742526,0.7430593358737071,1772.6511940801315,4.537761948559123e-11,0.509575578196866,160.68845435811497,2.288622729940433,0.11934239984483797,19.176945770455152,0.94388531018493,0.8883429864235395,1.111856453404788,(148.208-62.09j),(1.837-1.365j),(0.11846751892777244-0.014424124230713653j),(16.662240171762285-9.493418854210999j),(0.9438786655068175-0.0035416922467761533j),(0.11176787786249505-0.014034198623271854j),(-0.8882321221375049-0.014034198623271854j),(1.111767877862495-0.014034198623271854j),(-0.7986500548511403-0.022704930252231803j)
sample974,-1.8971433038368122,-1.897143303836811,0.1100277997763279,0.10880569141363083,-0.016353539054939865,0.1100277997763279,-0.1491837254031615,-0.8033502683642216,-0.026597229137444202,0.8037904367922379,-3.108496856469788,0.803790436792238,0.8037904367922379,0.11514607058104694,-1.9191482909706437,-2.0092034916896866,0.28269101878938596,1.0966816767012517,2.808027186095945,1,8.956,152.249,65.629,1.701,1.403,0.43106358662454275,0.824808935920047,1869.7672807938898,5.414208282493936e-11,0.5200297278456867,165.79180812693974,2.2049512466265555,0.11532353907432505,19.119698062730134,0.9540792856297614,0.8913443408113152,1.10892628228881,(152.249-65.629j),(1.701-1.403j),(0.11417345701621189-0.016246241952974607j),(16.31657004412947-9.966563901615402j),(0.9540499775946494-0.007478202955577944j),(0.10880569141363083-0.016353539054939865j),(-0.8911943085863692-0.016353539054939865j),(1.1088056914136308-0.016353539054939865j),(-0.8033502683642216-0.0265972291374442j)
sample975,-1.8195612668904824,-1.819561266890481,0.10598658093790354,0.10439629863776098,-0.018291204707241226,0.10598658093790354,-0.17344876126576414,-0.8104475192775529,-0.029984948543986832,0.8110020213552646,-3.1046115075014025,0.8110020213552648,0.8110020213552647,0.10994675938410407,-1.8481164017876446,-1.9177232359861236,0.3193889222921222,1.1607773661740932,2.8904718273201544,1,8.998,156.252,69.908,1.533,1.4,0.4474054732099429,0.91324200913242,1948.391672839166,6.620605906425392e-11,0.5381976268698244,171.17773210321488,2.076075383987778,0.11012804392302893,18.851468799707327,0.9623941110947185,0.8957904654903315,1.1045477593180064,(156.252-69.908j),(1.533-1.4j),(0.10872676535288966-0.017512183022406428j),(15.76453284918933-10.337184333906858j),(0.9623030792995061-0.01323664007525575j),(0.10439629863776098-0.018291204707241226j),(-0.895603701362239-0.018291204707241226j),(1.104396298637761-0.018291204707241226j),(-0.810447519277553-0.02998494854398684j)
sample976,-1.7716244052645709,-1.7716244052645682,0.10370133656785767,0.10167357151864742,-0.020407157092612895,0.10370133656785767,-0.1980805655284831,-0.8147970745169951,-0.03361689882405949,0.8154902626812909,-3.100358038432125,0.815490262681291,0.8154902626812908,0.10674221550682834,-1.8079763935196638,-1.8613933263551026,0.358653533788431,1.2221498574583904,2.971476624352606,1,9.04,157.139,72.4,1.392,1.406,0.4607385817651888,1.0100574712643677,2010.1551616472532,8.026725657870892e-11,0.5605851596861221,173.01567940796582,1.9785095400325972,0.10693659293513405,18.501707280245295,0.9697460310032614,0.8985581918655381,1.1018625641354982,(157.139-72.4j),(1.392-1.406j),(0.10522175756558007-0.019073978174068886j),(15.1534857422951-10.615321104043009j),(0.9695755037552085-0.01818535576809391j),(0.10167357151864742-0.020407157092612895j),(-0.8983264284813526-0.020407157092612895j),(1.1016735715186474-0.020407157092612895j),(-0.814797074516995-0.03361689882405949j)
sample977,-1.7243595360978974,-1.724359536097896,0.10122000861075928,0.09898214976211082,-0.02116658148197879,0.10122000861075928,-0.21066945289210273,-0.8191909371379237,-0.03503792414694121,0.8199399048817154,-3.0988473301690322,0.8199399048817154,0.8199399048817153,0.10355473799738014,-1.764413961979362,-1.8054020704426073,0.3747417036566844,1.2692571001179789,3.0266279519463213,1,9.082,156.943,75.282,1.276,1.373,0.47967733508343785,1.0760188087774294,2037.3204927902789,9.285123634760594e-11,0.5831681911846808,174.06459942504105,1.8743812312333903,0.10377045857623377,18.062763304224948,0.9754221962544299,0.9012664370866922,1.0991859668260797,(156.943-75.282j),(1.276-1.373j),(0.10195420352236091-0.01932998854740627j),(14.545798365584051-10.709022742165956j),(0.9751574665449884-0.022723916638104347j),(0.09898214976211082-0.02116658148197879j),(-0.9010178502378892-0.02116658148197879j),(1.0989821497621108-0.02116658148197879j),(-0.8191909371379237-0.03503792414694121j)
sample978,-1.6683695692842693,-1.6683695692842682,0.09766066397968005,0.09578003893266102,-0.01907326482304267,0.09766066397968005,-0.1965647631188879,-0.8246310092863852,-0.03175972294435409,0.825242377412954,-3.103097819781571,0.8252423774129541,0.825242377412954,0.09930554730542653,-1.701964217279053,-1.730818630818662,0.33601676189908664,1.307076379987752,3.0450847609372955,1,9.124,155.388,81.992,1.186,1.275,0.5276597935490515,1.0750421585160201,2032.516731326594,9.934717681329859e-11,0.6051113201685635,175.69325145833008,1.7413273672690037,0.0995549073933481,17.49112537857027,0.9809728775480273,0.9044211007178182,1.095946022007596,(155.388-81.992j),(1.186-1.275j),(0.0981531502839074-0.016647482555714046j),(13.886861326607695-10.63459211744543j),(0.9805729292414304-0.028009229259972915j),(0.09578003893266102-0.01907326482304267j),(-0.9042199610673389-0.01907326482304267j),(1.095780038932661-0.01907326482304267j),(-0.8246310092863851-0.03175972294435409j)
sample979,-1.6427514496271454,-1.6427514496271431,0.09616627531388516,0.09431701118504074,-0.018768428513513288,0.09616627531388516,-0.19642713914095525,-0.8270865312864412,-0.03133602292567678,0.827679936067219,-3.1037235299214068,0.8276799360672192,0.827679936067219,0.09713146911224046,-1.6757578865226073,-1.69268312019373,0.3270559791625729,1.3407016661027538,3.0742296556840403,1,9.166,151.871,84.318,1.108,1.221,0.5551948693298918,1.101985559566787,2018.709583848602,1.0850663371843388e-10,0.630353948811123,173.70758695290198,1.6487889495020278,0.09742561149782697,16.923567880698425,0.9870738693390712,0.9058774365981661,1.0944779462729375,(151.871-84.318j),(1.108-1.221j),(0.09612586301141135-0.015860902749745838j),(13.261371343352984-10.513951678902833j),(0.9865397358224838-0.032468033129673085j),(0.09431701118504074-0.018768428513513288j),(-0.9056829888149592-0.018768428513513288j),(1.0943170111850407-0.018768428513513288j),(-0.827086531286441-0.03133602292567678j)
sample980,-1.6322464717119587,-1.632246471711956,0.09534620811369181,0.09371330570038558,-0.017570308374229245,0.09534620811369181,-0.1853382966978517,-0.8281609685208859,-0.02936907853934527,0.8286815628187356,-3.106144501387966,0.8286815628187357,0.8286815628187355,0.09585152484011288,-1.6613800249741126,-1.67023924145419,0.29948423227328,1.3586006576843084,3.0783427738209483,1,9.208,148.171,86.728,1.073,1.171,0.5853237138171437,1.0913327120223673,2001.0336663194755,1.1045671943178055e-10,0.6455425294577853,171.6868988158386,1.5882600542732288,0.09618165121263761,16.51312941968439,0.9913139035521568,0.9064569973257905,1.093854428524395,(148.171-86.728j),(1.073-1.171j),(0.09510533840280203-0.014348680680744984j),(12.847420718401926-10.374354154144878j),(0.9906859288539498-0.03527953722204327j),(0.09371330570038558-0.017570308374229245j),(-0.9062866942996144-0.017570308374229245j),(1.0937133057003856-0.017570308374229245j),(-0.8281609685208858-0.02936907853934527j)
sample981,-1.6210444809991078,-1.6210444809991067,0.09413940992012997,0.0930638091758372,-0.014189993720704178,0.09413940992012997,-0.15131054123273724,-0.8294110398603421,-0.023749145246861957,0.8297509836946086,-3.112966729019961,0.8297509836946088,0.8297509836946086,0.0943240650029528,-1.640225906872421,-1.6434624333493117,0.22374900200340297,1.356315099048705,3.0381896000504067,1,9.25,143.616,91.302,1.074,1.084,0.6357369652406417,1.0093109869646182,1958.900294006295,1.015965561391734e-10,0.652418624789341,170.1811113490566,1.5259528170949455,0.09469234569872496,16.114848627258077,0.9941607130490331,0.9070471929003672,1.0931559115020073,(143.616-91.302j),(1.074-1.084j),(0.09410038334435206-0.010571574545583405j),(12.549114755221611-10.10980045004454j),(0.9933877532311839-0.039195600524325386j),(0.0930638091758372-0.014189993720704178j),(-0.9069361908241628-0.014189993720704178j),(1.0930638091758371-0.014189993720704178j),(-0.8294110398603423-0.023749145246861957j)
sample982,-1.6093510784589762,-1.6093510784589726,0.09336309968496855,0.09239433673140804,-0.013414727829835238,0.09336309968496855,-0.1441824414433361,-0.8305646375108162,-0.02247954384366827,0.8308687904686834,-3.114533883897785,0.8308687904686838,0.8308687904686834,0.09332248833795644,-1.6266204335534764,-1.6259087413098547,0.20490698263975948,1.355438132873124,3.027891624193004,1,9.271,142.202,92.207,1.058,1.047,0.6484226663478713,0.9896030245746691,1934.040081955519,1.0089014941347779e-10,0.6590970532662209,169.48020431011994,1.488480097280444,0.09371562946078138,15.882944028064724,0.9962383032815207,0.9077047950297328,1.092476700825057,(142.202-92.207j),(1.058-1.047j),(0.09322420628548275-0.009584704881853916j),(12.372891699167113-9.958888592574898j),(0.9953710516302743-0.041559914601512864j),(0.09239433673140804-0.013414727829835238j),(-0.9076056632685919-0.013414727829835238j),(1.092394336731408-0.013414727829835238j),(-0.8305646375108161-0.02247954384366827j)
sample983,-1.5846356409815632,-1.5846356409815598,0.09201914132991168,0.09098416476187342,-0.013762417435847923,0.09201914132991168,-0.1501236335856766,-0.8329155040573276,-0.023121644755476747,0.833236369438631,-3.113839888611745,0.8332363694386311,0.8332363694386308,0.09147191531533133,-1.6030711549718244,-1.59348416920609,0.2091591946094209,1.3576530737102852,3.032232671014996,1,9.313,141.104,91.291,1.006,1.002,0.6469766980383262,0.9960238568588469,1892.1352746687292,1.0631196786411852e-10,0.6754813788692696,168.06066017066576,1.4198732337782836,0.09191613483826178,15.447486301254207,1.001120657345211,0.9091200101457163,1.091070965563121,(141.104-91.291j),(1.006-1.002j),(0.0914139543519932-0.00959504003833353j),(12.022933814744144-9.699169836316827j),(1.0000825449193727-0.045579314506671964j),(0.09098416476187342-0.013762417435847923j),(-0.9090158352381266-0.013762417435847923j),(1.0909841647618734-0.013762417435847923j),(-0.8329155040573275-0.023121644755476747j)
sample984,-1.580132177659882,-1.5801321776598787,0.09184586534585404,0.09072835144814761,-0.014283879887137224,0.09184586534585404,-0.15615395669388143,-0.8333227151076762,-0.024008692377153498,0.8336684981598441,-3.112789823249566,0.8336684981598445,0.8336684981598441,0.09098902320581766,-1.6000353857529577,-1.5850250688154934,0.21570533605561315,1.3540711030153476,3.031923771043154,1,9.355,139.601,89.319,0.981,0.98,0.6398163336938847,0.9989806320081549,1861.0758464592557,1.0885396907987791e-10,0.6846192037126939,165.72966832163758,1.386636578199205,0.09147053001381582,15.15938060039409,1.0041033470778133,0.9093838353989109,1.0908218763287725,(139.601-89.319j),(0.981-0.98j),(0.09093904385144466-0.00984622589591595j),(11.81572640990821-9.497127439062947j),(1.0029322809530703-0.04848062948373538j),(0.09072835144814761-0.014283879887137224j),(-0.9092716485518524-0.014283879887137224j),(1.0907283514481476-0.014283879887137224j),(-0.8333227151076761-0.024008692377153498j)
sample985,-1.5436780738911773,-1.5436780738911762,0.08956625484894115,0.08864279794687904,-0.012828420784112548,0.08956625484894115,-0.1437225640493827,-0.836894822927316,-0.021645722333451158,0.8371747021607141,-3.1157340905487896,0.8371747021607142,0.8371747021607141,0.08852999388246764,-1.5601059545371598,-1.5419603694201087,0.17815633094228545,1.3252497811605786,2.9843279466317214,1,9.397,140.084,90.492,0.966,0.903,0.6459838382684675,0.9347826086956522,1798.2710447333884,1.02977956787633e-10,0.6856454210581796,166.7702884808922,1.322333165280218,0.0890453212944955,14.850113920156748,1.005850206915676,0.9114474851103093,1.0887183795185162,(140.084-90.492j),(0.966-0.903j),(0.088692271108217-0.00792150807021425j),(11.707534997633644-9.135617533632667j),(1.0043488410255965-0.05493672981575663j),(0.08864279794687904-0.012828420784112548j),(-0.911357202053121-0.012828420784112548j),(1.0886427979468791-0.012828420784112548j),(-0.836894822927316-0.021645722333451155j)
sample986,-1.5100107798399398,-1.5100107798399376,0.08760624297049881,0.08671846736284013,-0.012440306493254255,0.08760624297049881,-0.14248413435925422,-0.8401619184794007,-0.02106541753969763,0.8404259640676917,-3.116524860787861,0.8404259640676918,0.8404259640676915,0.08617391881612861,-1.5257877364493477,-1.5007164274422435,0.16118321597527174,1.3003030200493604,2.9508946280369965,1,9.439,140.533,89.99,0.935,0.838,0.640347818661809,0.8962566844919785,1732.4012693717634,1.0155348012733362e-10,0.6927087714982947,166.87637396887553,1.2555751670051458,0.08674090151547452,14.475007119693727,1.0099761639538634,0.9133662568114315,1.0867896707887346,(140.533-89.99j),(0.935-0.838j),(0.08645936255478391-0.006983023867758035j),(11.521991280051902-8.761823329512643j),(1.0080423312171856-0.0624700746692626j),(0.08671846736284013-0.012440306493254255j),(-0.9132815326371598-0.012440306493254255j),(1.08671846736284-0.012440306493254255j),(-0.8401619184794007-0.02106541753969763j)
sample987,-1.478053219309203,-1.4780532193092009,0.08581478937961841,0.08489232568537886,-0.01254874957897532,0.08581478937961841,-0.14675684746530956,-0.8432543082849002,-0.021320582860996747,0.8435237967565457,-3.116314346411254,0.8435237967565458,0.8435237967565455,0.0839275256959158,-1.4944312308594605,-1.4614082241627346,0.15685551612164117,1.2812768868605589,2.9297046449213795,1,9.481,141.429,89.105,0.899,0.787,0.6300334443430979,0.8754171301446051,1677.5829235312308,1.0270727394072791e-10,0.7010813421904278,167.15819772299534,1.1948096082640114,0.08454452981577223,14.132311231342529,1.015024739821892,0.9151937099355035,1.084964897794867,(141.429-89.105j),(0.899-0.787j),(0.08428465003124505-0.006623842606866836j),(11.330076273784087-8.44698717708066j),(1.0126561551208366-0.06930176005256751j),(0.08489232568537886-0.01254874957897532j),(-0.9151076743146211-0.01254874957897532j),(1.0848923256853789-0.01254874957897532j),(-0.8432543082849001-0.021320582860996744j)
sample988,-1.4643333343728702,-1.4643333343728666,0.0846275521023321,0.08410222722819334,-0.009414772970723666,0.0846275521023321,-0.11148026790368622,-0.8447053457522297,-0.016020151598195965,0.844857246166252,-3.1226295543799023,0.8448572461662522,0.8448572461662519,0.08291720206670444,-1.4736559206544335,-1.4437341041926346,0.07127063178292514,1.2440766823773437,2.8497119982688064,1,9.523,139.801,92.878,0.927,0.716,0.6643586240441771,0.7723840345199567,1629.7765525742348,8.749430176710161e-11,0.6913577678914131,167.84112274707888,1.1713176341197975,0.0835387846672951,14.021243411485267,1.0130330772631322,0.9159461600544249,1.084143107265466,(139.801-92.878j),(0.927-0.716j),(0.08348574834216926-0.0029763009654066165j),(11.394958222918568-8.170079185788808j),(1.0101207592672323-0.07675980280459957j),(0.08410222722819334-0.009414772970723666j),(-0.9158977727718066-0.009414772970723666j),(1.0841022272281933-0.009414772970723666j),(-0.8447053457522294-0.016020151598195965j)
sample989,-1.4543099674679576,-1.4543099674679567,0.08377344429419505,0.08352527354425493,-0.006443496587256559,0.08377344429419505,-0.0769917834528873,-0.8457615366474315,-0.010976355100028397,0.8458327596182986,-3.1286153089883335,0.8458327596182988,0.8458327596182987,0.08226912753656777,-1.458712603405687,-1.4323985692579135,-0.008016749349636698,1.2185591802100688,2.7845508055352504,1,9.565,137.648,96.88,0.951,0.658,0.7038242473555736,0.6919032597266036,1599.7556579214277,7.606412703678399e-11,0.6848752178305724,168.32321974106839,1.1564449835595292,0.08288777338726738,13.95193689371289,1.0106851815501139,0.9164973774541871,1.0835444324334016,(137.648-96.88j),(0.951-0.658j),(0.08288710750643258+0.00033224436199716845j),(11.441432407835718-7.984370203283002j),(1.0073714282630248-0.0817761684373888j),(0.08352527354425493-0.006443496587256559j),(-0.9164747264557451-0.006443496587256559j),(1.0835252735442549-0.006443496587256559j),(-0.8457615366474316-0.010976355100028399j)
sample990,-1.4636526585765786,-1.4636526585765786,0.08417731284133273,0.08405752032571528,-0.004489239788601482,0.08417731284133273,-0.05335606937060633,-0.8448889149509321,-0.007639953201061776,0.8449234565875643,-3.1325503465573554,0.8449234565875642,0.8449234565875642,0.08274013373304306,-1.4657783454150661,-1.440636863280629,-0.05606680626325444,1.215325993225516,2.757292590093889,1,9.607,134.257,99.065,0.97,0.635,0.7378758649455894,0.654639175257732,1598.036799852934,7.024937521477916e-11,0.6836432184389885,166.84968167185696,1.1593640498135174,0.08335798798451323,13.908253760022511,1.009828990317901,0.9159534809943991,1.0840668155831623,(134.257-99.065j),(0.97-0.635j),(0.08332523578802246+0.0023365020215511617j),(11.418461753957498-7.9409227314330515j),(1.0064861582979745-0.08209873836458201j),(0.08405752032571528-0.004489239788601482j),(-0.9159424796742848-0.004489239788601482j),(1.0840575203257152-0.004489239788601482j),(-0.844888914950932-0.007639953201061776j)
sample991,-1.4981910607258022,-1.4981910607258022,0.08605278064208335,0.08602996502427453,-0.0019814575838549287,0.08605278064208334,-0.023028107931758933,-0.8415636831939759,-0.00335992600916399,0.8415703903856157,-3.1376001949985506,0.8415703903856158,0.8415703903856158,0.08507484146773711,-1.4985963201433883,-1.4814824820112105,-0.11716924191292133,1.2028744129003084,2.714289791943848,1,9.649,128.96,100.091,1.026,0.619,0.7761398883374689,0.6033138401559454,1599.524416188613,6.094156755489469e-11,0.6752866097159255,163.244877043661,1.198264161193182,0.08567547177262862,13.986081855180407,1.0044039310394002,0.9139721828412971,1.0860317726037225,(128.96-100.091j),(1.026-0.619j),(0.08552848794925352+0.0050163943801178335j),(11.531849735836108-7.913717668068737j),(1.001060802019315-0.08188117822702598j),(0.08602996502427453-0.0019814575838549287j),(-0.9139700349757255-0.0019814575838549287j),(1.0860299650242746-0.0019814575838549287j),(-0.8415636831939759-0.00335992600916399j)
sample992,-1.5058276088104865,-1.5058276088104865,0.08647420692370197,0.08646607232518087,-0.0011860858905728116,0.08647420692370197,-0.013716495654953259,-0.8408284136673128,-0.0020096169259511323,0.8408308152003462,-3.1392026141158884,0.8408308152003462,0.8408308152003462,0.08573945522622431,-1.505972130888233,-1.493112842246812,-0.1377316639008992,1.1930473762514402,2.6941815443009904,1,9.67,127.663,100.187,1.045,0.609,0.7847771084809224,0.582775119617225,1594.2321557450812,5.7671100341630254e-11,0.6710494039579583,162.2814731816297,1.2095065109374152,0.08633156912101357,14.010014219039775,1.0016522090834288,0.9135346976512285,1.0864667197449929,(127.663-100.187j),(1.045-0.609j),(0.08612693615831031+0.005940597181991433j),(11.590393660650545-7.870404894848063j),(0.998238595452428-0.08262478145736238j),(0.08646607232518087-0.0011860858905728116j),(-0.9135339276748191-0.0011860858905728116j),(1.0864660723251809-0.0011860858905728116j),(-0.8408284136673128-0.0020096169259511323j)
sample993,-1.5078829837923933,-1.5078829837923922,0.08658439274583367,0.0865833959402503,-0.00041546915483741797,0.08658439274583367,-0.004798448496736166,-0.8406315751462842,-0.0007037891870520938,0.8406318697575905,-3.1407554389961176,0.8406318697575905,0.8406318697575904,0.08614473596215895,-1.507900694443633,-1.5002056778305652,-0.16009532326666076,1.1773335461939154,2.6672858845605854,1,9.712,126.594,100.03,1.06,0.591,0.7901638308292652,0.5575471698113207,1580.6886615063954,5.4158556018164715e-11,0.6661982224348811,161.34448157901156,1.213623088112615,0.08672910345790208,13.993262235227672,0.9983314630695029,0.9134166985481841,1.0865834753702384,(126.594-100.03j),(1.06-0.591j),(0.0864513878753072+0.006935050183284158j),(11.637940066520555-7.769796586264307j),(0.9947401928486629-0.08460294844684314j),(0.0865833959402503-0.00041546915483741797j),(-0.9134166040597497-0.00041546915483741797j),(1.0865833959402502-0.00041546915483741797j),(-0.8406315751462841-0.0007037891870520938j)
sample994,-1.5332171406998987,-1.5332171406998951,0.08803628911717146,0.08803070287910615,-0.0009917419688270463,0.08803628911717146,-0.011265387897507074,-0.838181894167062,-0.0016755061469860284,0.8381835688143335,-3.1395936794686286,0.8381835688143336,0.8381835688143333,0.0874802802412736,-1.5333164692219619,-1.5235826402510262,-0.15440591438004503,1.1674885397729196,2.660285582582897,1,9.754,124.123,96.521,1.067,0.592,0.7776238086414282,0.5548266166822868,1559.8288118556627,5.3310176036427405e-11,0.667698721019373,157.2349279581353,1.2202266182967818,0.08809387915386575,13.85143474231076,0.9993462651747494,0.9119698363670313,1.0880311548663184,(124.123-96.521j),(1.067-0.592j),(0.08783147670160144+0.006794353890690917j),(11.557704214516253-7.634246374741045j),(0.9954380494266258-0.08829522904684603j),(0.08803070287910615-0.0009917419688270463j),(-0.9119692971208938-0.0009917419688270463j),(1.088030702879106-0.0009917419688270463j),(-0.8381818941670618-0.0016755061469860284j)
sample995,-1.5528904021739578,-1.5528904021739578,0.08916217756826786,0.08915433668142937,-0.0011824379940047949,0.08916217756826786,-0.013262043262265488,-0.8362848821172487,-0.001993558616355342,0.8362872582634615,-3.139208830944212,0.8362872582634616,0.8362872582634616,0.08852546660265888,-1.5530299040288977,-1.541881101277511,-0.1537575141378068,1.1635178323710416,2.656639075302138,1,9.796,121.968,94.394,1.073,0.593,0.7739243080152172,0.5526561043802423,1550.459604074637,5.2578291877530175e-11,0.668805827428991,154.2284677353698,1.2259600319749415,0.08915708976751657,13.750561342588899,1.0000570655767766,0.9108464308245692,1.0891549785368353,(121.968-94.394j),(1.073-0.593j),(0.08889374500712065+0.006847536376100541j),(11.488558639714126-7.555855849481917j),(0.9959969021047227-0.09002391575480709j),(0.08915433668142937-0.0011824379940047949j),(-0.9108456633185706-0.0011824379940047949j),(1.0891543366814294-0.0011824379940047949j),(-0.8362848821172488-0.0019935586163553425j)
